Timestamp,U_L1_Avg,U_L1_Min,U_L1_Max,I_L1,PF_L1,U_L2_Avg,U_L2_Min,U_L2_Max,I_L2,PF_L2,U_L3_Avg,U_L3_Min,U_L3_Max,I_L3,PF_L3,P_Netz_Gesamt,P_Haus,PV_Watt,Batt_Watt,SOC
2026-01-28 12:33:19,221.46,220.18,223.65,0.77,0.181,224.27,223.18,225.4,0.77,0.842,225.65,224.82,226.41,1.14,0.671,-13.17,446.83,617.46,0.0,11
2026-01-28 12:35:19,221.35,220.21,223.3,0.78,0.145,225.11,224.2,225.94,0.57,0.689,226.56,224.92,227.35,0.85,0.315,-14.82,225.18,609.48,228.5,11
2026-01-28 12:37:19,221.28,220.5,222.12,0.77,0.182,225.03,223.19,225.74,0.77,0.836,226.6,225.93,226.97,1.16,0.677,9.19,449.19,569.68,0.0,11
2026-01-28 12:39:19,221.37,220.83,222.07,0.78,0.178,225.48,224.36,227.11,0.81,0.852,226.8,226.09,227.6,1.0,0.197,-91.29,378.71,613.32,0.0,11
2026-01-28 12:41:19,222.08,221.54,222.64,0.78,0.005,226.16,224.94,226.78,0.7,0.778,227.26,226.88,227.77,1.04,0.432,-3.94,496.06,709.31,0.0,11
2026-01-28 12:43:19,222.28,221.78,222.89,0.78,0.173,226.13,225.22,226.98,0.64,0.748,227.03,226.36,227.4,1.04,0.564,-0.3,199.7,719.74,373.9,11
2026-01-28 12:45:20,223.18,221.6,223.94,0.84,0.253,224.54,223.21,226.41,0.65,0.729,227.26,226.56,228.1,1.15,0.535,0.34,410.34,816.56,249.2,11
2026-01-28 12:47:20,222.74,222.27,223.51,0.86,0.397,224.87,223.29,225.8,0.69,0.814,226.26,225.04,227.36,1.22,0.688,-5.5,214.5,816.64,437.0,11
2026-01-28 12:49:20,223.85,222.18,224.65,0.81,0.116,224.82,223.63,225.55,0.51,0.627,226.1,224.96,226.7,0.89,0.369,1.79,401.79,819.84,436.6,11
2026-01-28 12:51:20,225.15,223.47,226.54,0.91,0.391,224.75,223.57,226.02,0.68,0.825,225.73,225.19,226.09,1.21,0.72,-6.01,203.99,820.56,270.4,11
2026-01-28 12:53:20,226.55,225.43,227.13,0.83,0.079,224.86,223.11,226.48,0.5,0.576,225.81,224.2,226.82,0.86,0.343,3.03,193.03,820.32,457.6,11
2026-01-28 12:55:20,228.17,226.87,229.8,0.95,0.368,223.39,222.32,224.35,0.66,0.821,224.41,223.38,226.64,1.2,0.739,-15.61,354.39,612.6,124.6,11
2026-01-28 12:57:20,227.13,225.76,229.52,0.9,0.156,223.64,221.6,225.19,0.54,0.653,223.97,223.06,224.87,0.98,0.451,2.35,182.35,510.4,249.5,11
2026-01-28 12:59:20,225.56,224.85,225.97,0.88,0.199,221.95,220.93,222.64,0.59,0.716,225.25,223.98,226.95,1.11,0.561,14.96,354.96,502.95,0.0,11
2026-01-28 13:01:20,224.14,220.55,226.72,0.89,0.288,222.76,221.57,224.18,0.61,0.766,225.34,223.92,227.77,1.16,0.372,-54.56,245.44,405.72,0.0,11
2026-01-28 13:03:20,221.93,221.17,222.95,0.84,0.307,225.55,222.09,227.0,0.62,0.729,225.06,223.31,227.25,1.32,0.703,36.8,336.8,410.72,0.0,11
2026-01-28 13:05:20,222.01,221.56,222.68,0.84,0.348,224.46,222.29,226.65,0.64,0.775,226.14,225.05,227.06,0.86,0.154,-154.54,25.46,511.25,0.0,11
2026-01-28 13:07:20,221.91,221.02,222.89,0.82,0.31,223.3,221.87,224.68,0.61,0.777,226.33,225.43,227.26,1.26,0.742,55.54,355.54,409.24,0.0,11
2026-01-28 13:09:20,221.15,220.66,221.66,0.8,0.279,225.22,223.24,227.15,0.6,0.713,226.15,225.62,226.74,1.05,0.54,-29.32,240.68,404.32,0.0,11
2026-01-28 13:11:20,220.33,218.82,222.78,0.81,0.238,227.89,226.02,229.49,0.59,0.656,227.79,225.57,228.44,1.26,0.512,125.97,335.97,334.52,0.0,11
2026-01-28 13:13:21,220.24,219.43,221.28,0.84,0.459,227.26,226.46,228.63,0.56,0.62,228.07,227.6,228.52,1.17,0.582,170.84,380.84,361.9,0.0,11
2026-01-28 13:15:20,219.18,218.29,219.94,0.82,0.424,228.75,227.33,229.45,0.57,0.62,227.52,226.99,228.04,1.16,0.635,183.73,443.73,409.28,0.0,11
2026-01-28 13:17:20,219.49,218.37,220.26,0.82,0.366,228.49,227.04,229.12,0.61,0.686,227.21,226.82,228.18,1.27,0.639,161.21,431.21,404.32,0.0,11
2026-01-28 13:19:21,219.05,217.78,219.89,0.81,0.385,226.23,224.43,227.57,0.59,0.705,227.56,226.32,228.36,1.04,0.56,128.71,368.71,363.49,0.0,11
2026-01-28 13:21:21,219.43,218.66,220.43,0.77,0.261,223.87,222.45,225.49,0.55,0.709,228.04,227.02,228.81,1.53,0.821,238.29,468.29,380.62,0.0,11
2026-01-28 13:23:21,220.52,219.27,221.86,0.76,0.21,224.46,222.87,225.95,0.53,0.677,227.38,225.76,228.29,0.95,0.502,63.59,273.59,306.75,0.0,11
2026-01-28 13:25:21,223.69,219.96,224.94,0.81,0.249,223.8,221.73,225.15,0.51,0.655,226.73,225.65,228.34,1.62,0.857,258.99,478.99,300.9,0.0,11
2026-01-28 13:27:21,224.24,223.79,225.61,0.81,0.247,223.23,221.38,225.0,0.52,0.658,226.94,225.05,228.11,1.45,0.642,213.92,453.92,406.2,0.0,11
2026-01-28 13:29:21,224.55,223.47,225.87,0.81,0.208,224.56,223.22,225.4,0.54,0.67,226.1,224.86,227.88,2.44,0.887,461.36,701.36,407.52,0.0,11
2026-01-28 13:31:21,225.11,224.19,226.61,0.85,0.233,223.21,221.17,225.25,0.58,0.735,227.64,224.92,229.18,1.81,0.798,172.59,482.59,404.2,0.0,11
2026-01-28 13:33:21,226.21,224.91,227.23,0.88,0.291,224.91,222.4,226.41,0.57,0.729,225.0,222.68,227.62,2.14,0.879,275.01,555.01,401.56,0.0,11
2026-01-28 13:35:21,225.93,225.2,226.76,0.84,0.171,223.52,221.87,225.24,0.55,0.679,225.79,224.22,227.22,1.49,0.727,139.98,379.98,364.85,0.0,11
2026-01-28 13:37:21,226.3,225.11,227.43,0.86,0.115,223.14,221.04,224.78,0.52,0.659,225.53,223.62,226.77,2.08,0.86,328.31,568.31,409.28,0.0,11
2026-01-28 13:39:21,226.13,225.35,227.3,0.85,0.085,222.72,220.55,223.6,0.53,0.688,226.35,224.56,229.12,1.97,0.822,280.04,530.04,377.35,0.0,11
2026-01-28 13:41:21,225.23,223.33,227.01,0.84,0.086,221.32,219.23,222.75,0.55,0.702,228.6,226.14,229.64,1.8,0.77,240.17,470.17,405.4,0.0,11
2026-01-28 13:43:21,225.75,224.86,226.68,0.84,0.123,222.81,220.9,223.97,0.53,0.663,227.26,225.9,228.28,2.16,0.862,346.81,576.81,329.05,0.0,11
2026-01-28 13:45:21,226.48,225.54,227.39,0.87,0.073,220.68,218.99,223.49,0.51,0.627,227.7,225.65,228.86,1.86,0.784,260.97,450.97,307.32,0.0,11
2026-01-28 13:47:21,226.44,225.21,227.62,0.85,0.02,220.23,218.83,221.94,0.5,0.581,228.45,227.03,229.77,2.48,0.886,440.25,600.25,302.49,0.0,11
2026-01-28 13:49:21,225.39,225.07,225.97,0.83,0.006,220.12,218.44,221.65,0.51,0.576,229.8,228.82,230.78,1.76,0.767,248.79,408.79,301.35,0.0,11
2026-01-28 13:51:22,225.11,224.54,225.65,0.83,0.003,221.25,219.77,222.0,0.52,0.57,229.69,228.64,230.79,1.99,0.825,325.58,475.58,305.49,0.0,11
2026-01-28 13:53:22,224.61,222.89,225.54,0.82,0.021,223.86,219.89,225.18,0.51,0.494,228.53,226.9,230.58,1.77,0.774,260.37,390.37,303.72,0.0,11
2026-01-28 13:55:22,225.14,224.11,225.92,0.84,0.05,222.88,221.08,224.9,0.48,0.472,227.75,226.07,229.43,2.6,0.889,473.57,603.57,301.68,0.0,11
2026-01-28 13:57:22,225.46,224.1,226.03,1.02,0.4,222.46,219.37,224.43,0.47,0.438,226.71,225.86,227.51,2.35,0.872,525.37,625.37,259.91,0.0,11
2026-01-28 13:59:22,225.24,224.19,225.84,0.93,0.408,222.04,219.66,224.58,0.47,0.441,226.94,225.59,228.55,1.83,0.789,366.09,486.09,302.61,0.0,11
2026-01-28 14:01:22,224.89,223.79,225.42,0.89,0.433,221.1,219.58,222.43,0.44,0.491,227.19,224.46,228.34,1.75,0.825,406.61,506.61,252.42,0.0,11
2026-01-28 14:03:22,224.93,223.93,225.47,0.89,0.469,220.35,218.36,222.84,0.43,0.504,228.24,227.0,230.41,1.78,0.795,391.95,501.95,230.47,0.0,11
2026-01-28 14:05:22,223.81,223.28,224.33,0.85,0.481,218.93,217.43,220.14,0.39,0.43,230.38,228.94,231.28,1.89,0.811,415.18,545.18,200.6,0.0,11
2026-01-28 14:07:22,224.61,223.36,225.73,0.9,0.565,219.13,217.33,222.05,0.42,0.57,231.0,229.61,232.55,1.67,0.795,387.16,477.16,228.47,0.0,11
2026-01-28 14:09:22,225.06,224.56,225.75,0.85,0.483,219.27,217.41,221.67,0.4,0.551,229.83,228.88,231.15,1.84,0.806,397.41,477.41,202.04,0.0,11
2026-01-28 14:11:22,224.97,223.98,226.05,0.85,0.494,217.9,215.6,220.98,0.4,0.565,230.07,228.89,231.12,1.66,0.802,385.91,495.91,258.02,0.0,11
2026-01-28 14:13:22,224.26,223.8,224.78,0.83,0.482,219.65,216.77,222.11,0.4,0.562,230.54,228.99,231.85,1.8,0.796,381.13,501.13,257.07,0.0,11
2026-01-28 14:15:22,223.94,223.19,224.67,0.8,0.449,217.57,215.09,219.63,0.39,0.589,230.22,228.9,232.06,2.17,0.871,446.6,556.6,254.7,0.0,11
2026-01-28 14:17:22,222.68,221.52,224.13,0.71,0.059,218.48,216.66,222.26,0.41,0.599,229.74,227.7,230.88,2.11,0.839,363.24,483.24,302.07,0.0,11
2026-01-28 14:19:22,221.79,221.19,222.35,0.75,0.17,222.15,220.04,226.1,0.4,0.419,229.07,226.97,230.76,2.26,0.883,442.69,542.69,256.7,0.0,11
2026-01-28 14:21:22,221.78,220.23,223.07,0.87,0.323,222.21,220.66,224.55,0.4,0.453,230.04,228.32,231.3,1.46,0.708,260.53,370.53,229.49,0.0,11
2026-01-28 14:23:22,221.58,220.1,222.17,0.96,0.432,223.16,221.87,224.31,0.42,0.518,228.92,227.41,231.15,2.08,0.879,465.36,575.36,225.31,0.0,11
2026-01-28 14:25:23,221.9,221.07,222.85,0.98,0.445,223.45,222.68,225.0,0.41,0.525,229.99,228.33,231.43,1.34,0.678,256.03,376.03,255.37,0.0,11
2026-01-28 14:27:23,222.85,222.1,223.68,1.05,0.441,224.87,224.12,225.96,0.41,0.483,229.3,227.29,230.48,2.05,0.869,471.71,561.71,228.8,0.0,11
2026-01-28 14:29:23,223.38,221.4,224.62,1.9,0.451,226.56,224.31,228.99,0.42,0.387,227.2,225.05,229.71,1.51,0.713,534.03,634.03,203.92,0.0,11
2026-01-28 14:31:23,221.53,220.39,222.2,8.63,0.995,227.45,225.86,229.78,0.42,0.331,226.76,225.35,227.77,1.85,0.828,2231.85,2321.85,199.84,0.0,11
2026-01-28 14:33:23,221.32,220.71,221.91,8.63,0.995,228.62,227.97,229.71,0.43,0.328,226.35,225.84,226.86,1.49,0.716,2113.28,2213.28,200.54,0.0,11
2026-01-28 14:35:23,220.42,218.02,222.12,8.59,0.995,228.41,227.12,229.75,0.43,0.339,226.83,225.71,227.52,2.12,0.888,2276.27,2356.27,200.52,0.0,11
2026-01-28 14:37:23,220.31,218.23,222.71,5.49,0.81,227.71,226.14,229.99,0.42,0.364,226.87,225.94,227.93,1.44,0.74,1266.83,1356.83,199.72,0.0,11
2026-01-28 14:39:23,222.27,221.7,222.98,1.16,0.511,228.18,227.22,228.58,0.4,0.321,225.93,225.08,226.78,1.94,0.858,478.4,568.4,199.48,0.0,11
2026-01-28 14:41:23,222.61,221.26,223.95,1.15,0.522,227.65,226.56,228.72,0.43,0.395,228.53,226.44,229.71,1.45,0.74,353.79,473.79,254.62,0.0,11
2026-01-28 14:43:23,223.01,221.3,224.48,1.36,0.649,224.67,222.87,227.75,0.42,0.472,229.82,228.38,230.83,1.9,0.836,528.51,628.51,201.0,0.0,11
2026-01-28 14:45:23,221.91,220.78,223.29,1.41,0.717,222.21,220.75,224.87,0.42,0.501,230.64,229.64,231.47,1.44,0.737,433.15,533.15,227.75,0.0,11
2026-01-28 14:47:23,222.47,221.35,223.53,1.33,0.673,224.7,221.71,227.93,0.44,0.38,228.02,226.73,230.24,1.97,0.871,557.49,647.49,202.68,0.0,11
2026-01-28 14:49:23,220.86,219.83,221.89,1.16,0.612,226.42,224.84,227.78,0.45,0.312,227.4,226.57,228.48,2.06,0.826,523.86,613.86,200.1,0.0,11
2026-01-28 14:51:23,221.88,221.3,222.31,1.24,0.628,226.53,225.0,227.72,0.44,0.328,227.5,226.35,228.63,2.61,0.912,682.1,792.1,200.3,0.0,11
2026-01-28 14:53:23,221.78,220.45,222.41,1.26,0.633,225.22,223.59,227.44,0.44,0.356,227.99,226.54,228.86,1.88,0.817,505.44,585.44,200.3,0.0,11
2026-01-28 14:55:23,220.57,220.05,221.11,1.16,0.635,223.71,222.69,225.1,0.43,0.399,229.53,227.79,230.62,2.08,0.857,544.93,624.93,201.68,0.0,11
2026-01-28 14:57:24,221.64,220.11,222.98,1.28,0.66,222.64,222.06,224.12,0.42,0.378,229.23,226.93,230.81,1.89,0.813,508.89,578.89,202.76,0.0,11
2026-01-28 14:59:23,223.14,221.37,224.46,1.27,0.647,223.51,221.4,226.1,0.4,0.317,227.94,227.06,228.67,2.18,0.869,567.69,637.69,202.76,0.0,11
2026-01-28 15:01:24,218.98,217.97,221.22,1.04,0.432,227.81,225.29,229.04,0.42,0.256,227.87,227.2,229.12,2.1,0.846,511.77,571.77,202.74,0.0,11
2026-01-28 15:03:24,222.2,220.62,224.66,1.08,0.415,228.14,227.04,229.96,0.43,0.036,226.79,225.88,227.85,2.36,0.887,588.84,658.84,201.08,0.0,11
2026-01-28 15:05:24,222.67,220.92,223.51,1.06,0.392,227.44,225.99,228.39,0.43,0.185,225.96,224.84,226.58,2.32,0.878,563.11,633.11,199.3,0.0,11
2026-01-28 15:07:24,223.3,221.86,224.11,1.03,0.305,228.43,226.77,229.91,0.44,0.188,224.95,224.17,226.5,2.33,0.901,554.3,614.3,202.82,0.0,11
2026-01-28 15:09:24,223.15,221.26,224.54,0.99,0.436,227.12,225.8,228.0,0.44,0.194,225.52,223.69,226.89,1.48,0.754,361.2,441.2,199.58,0.0,11
2026-01-28 15:11:24,222.89,221.1,224.47,1.05,0.507,226.14,225.2,227.55,0.44,0.135,227.02,226.08,227.71,2.19,0.898,539.38,599.38,202.7,0.0,11
2026-01-28 15:13:24,224.05,223.17,225.51,1.23,0.394,226.83,225.89,229.32,0.46,0.201,226.91,225.34,227.66,1.68,0.788,430.37,490.37,200.36,0.0,11
2026-01-28 15:15:24,223.52,222.68,225.38,0.86,0.161,228.77,226.63,230.47,0.45,0.152,227.08,225.5,228.5,1.77,0.815,377.99,447.99,202.7,0.0,11
2026-01-28 15:17:24,224.03,223.76,224.38,0.98,0.253,226.99,225.65,227.89,0.43,0.118,227.6,226.4,228.3,1.64,0.784,363.41,443.41,199.76,0.0,11
2026-01-28 15:19:24,223.96,223.25,224.74,0.91,0.249,227.79,227.13,228.41,0.44,0.143,227.31,226.59,227.82,1.86,0.833,396.91,466.91,201.34,0.0,11
2026-01-28 15:21:24,223.26,221.31,224.34,0.95,0.338,228.01,227.48,228.36,0.44,0.202,227.0,226.58,227.46,1.96,0.838,432.33,482.33,203.66,0.0,11
2026-01-28 15:23:24,221.68,220.3,222.51,1.42,0.574,227.38,225.5,228.7,0.43,0.181,226.83,225.62,227.52,1.55,0.776,495.53,525.53,202.34,0.0,11
2026-01-28 15:25:24,222.48,220.31,223.41,0.84,0.319,227.5,226.96,229.06,0.43,0.245,226.97,225.76,227.41,2.0,0.868,439.44,479.44,203.14,0.0,11
2026-01-28 15:27:24,222.82,221.29,223.77,1.13,0.526,227.18,225.98,228.2,0.42,0.269,227.49,225.69,228.58,1.86,0.82,496.15,506.15,201.46,0.0,11
2026-01-28 15:29:25,220.79,219.25,222.25,1.08,0.587,229.7,228.65,230.79,0.45,0.267,226.71,226.12,227.43,2.28,0.893,629.87,649.87,202.36,0.0,11
2026-01-28 15:31:25,221.0,219.28,222.73,1.11,0.64,227.97,226.81,230.07,0.44,0.239,228.06,224.73,229.84,1.55,0.76,445.7,475.7,202.22,0.0,11
2026-01-28 15:33:25,219.81,219.02,220.8,2.0,0.747,227.35,226.64,227.82,0.42,0.223,229.33,228.34,229.97,2.19,0.893,781.68,801.68,199.66,0.0,11
2026-01-28 15:35:25,220.45,219.9,221.19,1.13,0.668,226.32,225.76,226.82,0.39,0.246,228.65,227.9,229.27,1.78,0.808,486.14,506.14,201.8,0.0,11
2026-01-28 15:37:25,221.02,220.4,222.65,1.07,0.601,226.15,225.77,226.67,0.4,0.336,228.08,226.7,228.63,2.08,0.873,591.66,591.66,198.36,0.0,11
2026-01-28 15:39:25,222.92,221.96,224.15,1.09,0.607,225.7,224.14,226.62,0.42,0.438,226.96,226.2,228.26,1.45,0.749,436.39,476.39,185.58,0.0,11
2026-01-28 15:41:25,223.91,221.96,225.26,1.14,0.641,224.88,223.9,226.85,0.38,0.31,226.8,224.88,228.0,2.19,0.898,618.78,678.78,184.96,0.0,11
2026-01-28 15:43:25,223.02,221.73,224.47,1.43,0.709,226.25,224.92,227.14,0.39,0.287,226.71,225.76,227.38,1.62,0.787,536.14,566.14,184.96,0.0,11
2026-01-28 15:45:25,221.42,218.24,224.47,1.77,0.695,228.16,225.75,229.86,0.4,0.31,227.94,225.6,228.59,2.03,0.812,692.12,692.12,186.58,0.0,11
2026-01-28 15:47:25,217.35,215.17,219.65,2.62,0.709,226.9,225.81,228.28,0.39,0.29,229.15,227.7,230.26,1.71,0.804,748.64,758.64,188.04,0.0,11
2026-01-28 15:49:25,217.95,215.57,219.32,2.91,0.72,226.34,224.16,228.0,0.39,0.318,228.83,228.1,229.7,2.08,0.872,896.83,916.83,177.96,0.0,11
2026-01-28 15:51:25,218.62,217.35,220.36,1.07,0.411,225.91,223.2,228.11,0.39,0.424,227.47,225.63,228.88,1.94,0.823,514.07,524.07,171.04,0.0,11
2026-01-28 15:53:26,218.41,216.9,220.77,0.86,0.274,224.25,220.67,226.15,0.38,0.318,227.18,225.55,228.92,1.65,0.802,392.87,392.87,143.1,0.0,11
2026-01-28 15:55:26,218.94,216.0,221.19,0.74,0.151,224.63,223.28,226.16,0.38,0.196,226.81,225.74,227.36,1.94,0.859,398.68,458.68,178.38,0.0,11
2026-01-28 15:57:26,218.75,217.63,220.74,0.7,0.108,225.14,223.16,227.11,0.38,0.121,226.7,225.8,227.6,1.74,0.843,362.51,432.51,191.04,0.0,11
2026-01-28 15:59:26,219.31,216.44,222.45,0.74,0.196,224.94,222.15,227.72,0.38,0.123,227.48,226.31,229.57,1.73,0.781,347.09,417.09,192.02,0.0,11
2026-01-28 16:01:26,219.59,216.65,223.57,0.73,0.138,225.84,223.01,227.6,0.38,0.186,227.18,225.84,229.32,1.85,0.835,372.91,392.91,177.12,0.0,11
2026-01-28 16:03:26,220.42,218.39,222.73,0.71,0.133,224.83,222.18,227.27,0.37,0.089,230.66,229.05,231.79,1.82,0.817,335.05,385.05,199.04,0.0,11
2026-01-28 16:05:26,221.01,218.28,223.21,0.7,0.168,225.35,222.53,227.69,0.37,0.172,230.19,228.68,230.99,1.73,0.828,396.68,416.68,202.3,0.0,11
2026-01-28 16:07:26,220.48,218.38,222.68,0.72,0.21,226.66,223.78,228.6,0.38,0.288,229.4,228.51,230.25,2.21,0.879,502.83,522.83,134.29,0.0,11
2026-01-28 16:09:26,221.34,219.78,222.96,0.73,0.242,226.88,224.04,229.37,0.39,0.361,229.5,228.57,230.72,1.55,0.767,343.79,343.79,153.3,0.0,11
2026-01-28 16:11:26,222.01,220.33,223.08,0.93,0.525,227.07,225.06,228.76,0.39,0.354,229.21,228.03,230.17,2.18,0.889,586.37,606.37,170.92,0.0,11
2026-01-28 16:13:26,221.36,220.05,224.55,0.88,0.575,225.74,221.51,227.25,0.36,0.25,229.57,228.86,230.68,1.4,0.728,353.48,393.48,171.28,0.0,11
2026-01-28 16:15:26,223.55,222.27,224.8,0.87,0.531,226.15,222.46,228.16,0.37,0.229,228.63,227.84,230.25,1.88,0.879,493.75,543.75,174.1,0.0,11
2026-01-28 16:17:26,222.65,221.43,224.47,0.88,0.531,226.55,223.2,229.1,0.38,0.213,228.53,227.52,229.85,1.36,0.703,342.08,342.08,144.67,0.0,11
2026-01-28 16:19:26,222.98,221.16,224.09,0.88,0.555,225.51,222.46,227.47,0.36,0.278,228.37,227.47,229.77,2.07,0.809,495.54,525.54,173.72,0.0,11
2026-01-28 16:21:26,221.21,218.41,223.38,0.86,0.57,227.28,224.7,228.71,0.38,0.333,228.38,227.2,229.36,1.64,0.737,417.26,417.26,171.9,0.0,11
2026-01-28 16:23:26,222.34,219.45,223.45,0.9,0.611,224.56,221.86,227.54,0.36,0.338,229.04,227.96,229.96,2.14,0.862,575.02,575.02,153.95,0.0,11
2026-01-28 16:25:26,221.45,217.63,223.16,0.87,0.593,225.63,222.98,228.31,0.37,0.362,229.23,228.52,230.15,1.46,0.705,376.73,376.73,153.1,0.0,11
2026-01-28 16:27:26,218.0,216.48,219.61,0.84,0.608,227.12,225.08,228.47,0.39,0.343,228.89,228.41,229.6,2.19,0.873,578.83,578.83,146.84,0.0,11
2026-01-28 16:29:27,218.06,216.4,219.72,0.74,0.332,226.52,222.83,229.21,0.4,0.357,227.39,225.83,229.38,1.7,0.759,383.41,393.41,146.91,0.0,11
2026-01-28 16:31:27,217.25,215.9,218.37,0.7,0.187,228.56,225.72,230.01,0.44,0.393,225.96,225.39,226.75,2.11,0.849,462.44,462.44,85.15,0.0,11
2026-01-28 16:33:27,217.4,216.27,218.12,0.71,0.187,227.72,225.55,229.0,0.45,0.399,226.49,225.02,227.72,1.61,0.751,353.07,353.07,93.04,0.0,11
2026-01-28 16:35:27,215.79,213.81,217.38,0.71,0.227,226.94,224.54,229.44,0.5,0.535,226.09,225.04,227.13,2.26,0.892,550.74,550.74,84.27,0.0,11
2026-01-28 16:37:27,216.4,213.83,217.68,0.72,0.237,226.67,224.86,228.76,0.5,0.554,225.57,224.89,226.2,1.62,0.766,375.92,375.92,83.45,0.0,11
2026-01-28 16:39:27,213.97,211.99,215.94,0.7,0.243,224.7,221.64,227.39,0.48,0.557,224.34,222.07,225.86,2.06,0.858,503.32,503.32,89.21,0.0,11
2026-01-28 16:41:27,213.1,211.43,214.92,0.72,0.289,226.22,223.1,229.02,0.49,0.58,222.27,220.1,224.34,1.9,0.859,470.31,480.31,89.7,0.0,11
2026-01-28 16:43:27,215.8,212.08,217.57,0.85,0.5,224.32,220.51,227.52,0.46,0.567,223.95,222.25,225.44,1.78,0.794,465.91,465.91,83.82,0.0,11
2026-01-28 16:45:27,215.91,215.02,217.61,0.74,0.335,219.71,217.87,222.06,0.43,0.579,223.99,222.71,224.55,2.32,0.886,566.6,576.6,83.68,0.0,11
2026-01-28 16:47:27,216.87,215.21,219.13,0.76,0.291,222.03,219.45,223.15,0.46,0.625,219.77,218.24,222.57,2.31,0.85,546.79,556.79,82.52,0.0,11
2026-01-28 16:49:27,218.71,216.45,220.12,0.87,0.304,222.97,220.13,225.73,0.48,0.658,219.75,219.13,220.41,3.21,0.925,774.9,784.9,81.92,0.0,11
2026-01-28 16:51:27,220.37,219.04,221.34,0.96,0.624,223.95,222.69,225.65,0.5,0.67,220.29,219.38,221.38,2.4,0.872,668.49,688.49,81.66,0.0,11
2026-01-28 16:53:27,220.1,216.31,223.27,0.94,0.636,221.93,219.89,223.36,0.46,0.65,223.08,220.05,225.0,3.07,0.901,819.06,839.06,81.55,0.0,11
2026-01-28 16:55:27,219.36,217.11,221.31,0.95,0.697,221.6,218.93,223.11,0.45,0.645,224.02,222.27,224.96,3.37,0.919,908.94,928.94,81.21,0.0,11
2026-01-28 16:57:27,218.25,216.72,221.14,1.0,0.736,220.62,218.64,223.77,0.46,0.652,224.2,221.54,225.28,2.48,0.884,765.06,785.06,80.39,0.0,11
2026-01-28 16:59:27,219.77,217.71,221.77,1.04,0.743,221.17,218.64,223.74,0.55,0.679,223.91,222.57,225.1,3.24,0.919,931.55,961.55,79.79,0.0,11
2026-01-28 17:01:27,223.02,219.02,226.08,1.07,0.713,220.22,216.77,222.27,0.56,0.72,222.66,221.29,223.66,2.52,0.862,738.98,778.98,78.53,0.0,11
2026-01-28 17:03:27,223.89,220.06,226.16,1.08,0.707,218.55,216.11,221.56,0.54,0.735,222.68,220.86,224.87,2.95,0.9,843.53,883.53,77.07,0.0,11
2026-01-28 17:05:28,222.05,219.78,223.98,1.06,0.715,220.04,218.57,222.34,0.56,0.709,223.24,222.36,224.27,2.84,0.881,827.29,857.29,76.61,0.0,11
2026-01-28 17:07:27,221.86,218.7,224.03,1.07,0.733,217.88,215.75,221.85,0.53,0.711,224.1,222.65,225.03,2.88,0.878,809.87,839.87,75.88,0.0,11
2026-01-28 17:09:28,222.37,220.55,224.62,0.97,0.585,216.87,213.83,218.42,0.52,0.735,222.56,220.86,224.64,3.13,0.91,826.03,866.03,72.53,0.0,11
2026-01-28 17:11:28,224.01,221.44,226.11,0.89,0.456,216.08,212.68,219.27,0.51,0.735,223.81,222.8,225.19,2.42,0.841,633.3,683.3,72.16,0.0,11
2026-01-28 17:13:28,223.73,221.57,225.52,1.51,0.858,216.82,214.22,218.6,0.51,0.736,224.98,222.53,226.98,3.03,0.91,990.7,1030.7,70.74,0.0,11
2026-01-28 17:15:28,220.39,218.0,223.46,1.46,0.875,217.02,211.85,220.14,0.5,0.667,229.53,225.81,232.04,2.44,0.851,849.73,889.73,76.82,0.0,11
2026-01-28 17:17:28,220.03,218.08,220.94,1.49,0.883,212.77,209.68,215.42,0.43,0.591,231.19,229.64,232.87,2.87,0.894,936.64,966.64,68.99,0.0,11
2026-01-28 17:19:28,222.26,219.4,223.75,1.63,0.894,214.24,210.98,216.89,0.41,0.557,230.63,227.24,233.1,2.86,0.873,926.8,956.8,67.88,0.0,11
2026-01-28 17:21:28,222.62,221.05,223.62,1.72,0.895,216.29,213.58,218.26,0.43,0.598,227.85,226.83,229.07,3.09,0.895,1018.54,1058.54,69.87,0.0,11
2026-01-28 17:23:28,221.57,219.53,223.12,1.76,0.897,216.64,212.67,220.65,0.46,0.589,227.24,225.42,229.14,2.95,0.892,1017.79,1057.79,67.75,0.0,11
2026-01-28 17:25:28,221.02,219.98,222.26,1.78,0.898,216.89,213.08,219.26,0.47,0.588,227.18,226.01,228.36,2.35,0.844,860.2,890.2,64.35,0.0,11
2026-01-28 17:27:28,219.33,217.37,220.4,1.49,0.74,215.84,212.3,217.59,0.46,0.557,228.28,226.99,230.41,2.85,0.885,843.01,883.01,63.66,0.0,11
2026-01-28 17:29:29,218.83,217.33,220.09,0.99,0.654,215.61,211.03,219.15,0.46,0.538,228.27,225.44,230.29,2.55,0.861,701.4,741.4,60.39,0.0,11
2026-01-28 17:31:29,217.79,216.63,219.0,0.97,0.644,218.19,216.64,219.59,0.53,0.61,227.16,225.53,228.35,2.48,0.867,707.22,747.22,28.49,0.0,11
2026-01-28 17:33:29,216.95,215.21,218.64,0.97,0.63,219.78,216.88,222.28,0.57,0.654,226.38,221.88,228.91,2.52,0.851,704.81,744.81,22.5,0.0,11
